customer_id,age,gender,city,account_age_days,account_type,preferred_device,preferred_payment_method
C10484,40,Male,Mumbai,1969,Basic,Android,UPI
C10485,36,Female,Hyderabad,1084,Basic,Android,Net Banking
C10486,34,Male,Hyderabad,924,Premium,Android,UPI
C10487,30,Female,Delhi,1028,Standard,Android,Card
C10488,49,Male,Pune,80,Standard,Android,Card
C10489,38,Other,Pune,746,Standard,Web,UPI
C10490,24,Female,Kolkata,860,Standard,Android,Net Banking
C10491,18,Female,Kolkata,1720,Standard,Web,Net Banking
C10492,36,Female,Kolkata,599,Basic,Android,UPI
C10493,30,Other,Bengaluru,1452,Basic,Android,UPI
C10494,18,Female,Jaipur,728,Standard,iOS,Card
C10495,35,Female,Chennai,818,Standard,iOS,UPI
C10496,29,Male,Hyderabad,179,Standard,Web,UPI
C10497,36,Male,Pune,1155,Standard,Android,UPI
C10498,35,Male,Bengaluru,240,Standard,Android,UPI
C10499,26,Other,Chennai,476,Basic,Android,Card
C10500,37,Female,Ahmedabad,1118,Standard,Android,UPI
C10501,27,Male,Kanpur,1535,Premium,Android,UPI
C10502,27,Male,Noida,906,Standard,iOS,Wallet
C10503,26,Female,Chennai,577,Premium,Android,UPI
C10504,41,Male,Chennai,1977,Premium,iOS,UPI
C10505,28,Male,Jaipur,788,Basic,iOS,UPI
C10506,43,Female,Bengaluru,726,Standard,Android,Net Banking
C10507,47,Female,Lucknow,177,Standard,Android,Net Banking
C10508,24,Female,Chennai,793,Standard,iOS,UPI
C10509,18,Male,Mumbai,507,Standard,Android,Card
C10510,40,Female,Mumbai,798,Basic,Android,UPI
C10511,28,Male,Lucknow,452,Basic,Android,Card
C10512,23,Female,Mumbai,456,Basic,Android,UPI
C10513,26,Other,Bengaluru,1625,Basic,Android,UPI
C10514,27,Male,Bengaluru,1059,Basic,Android,Net Banking
C10515,43,Female,Delhi,1536,Basic,Android,UPI
C10516,32,Female,Bengaluru,1281,Basic,iOS,UPI
C10517,43,Male,Ahmedabad,1197,Standard,iOS,Card
C10518,35,Female,Mumbai,1042,Standard,Android,UPI
C10519,28,Female,Lucknow,869,Standard,Android,Net Banking
C10520,27,Male,Lucknow,598,Basic,Android,UPI
C10521,36,Male,Bengaluru,1960,Premium,Android,UPI
C10522,38,Male,Delhi,917,Basic,Android,Card
C10523,40,Male,Pune,1948,Standard,iOS,UPI
C10524,29,Male,Mumbai,1696,Premium,Android,UPI
C10525,33,Male,Bengaluru,1338,Premium,Web,UPI
C10526,36,Female,Indore,1858,Standard,Android,Card
C10527,28,Male,Chandigarh,1457,Basic,Android,Wallet
C10528,21,Male,Jaipur,1800,Standard,Web,Card
C10529,24,Male,Bengaluru,1758,Standard,iOS,Card
C10530,29,Other,Kolkata,1431,Standard,Android,Net Banking
C10531,37,Male,Ahmedabad,1598,Basic,Android,Net Banking
C10532,42,Male,Hyderabad,1804,Premium,iOS,UPI
C10533,19,Male,Kolkata,518,Premium,iOS,UPI
C10534,26,Female,Mumbai,1932,Standard,Android,Card
C10535,28,Female,Delhi,1122,Premium,Android,Wallet
C10536,38,Male,Chennai,295,Standard,Android,Net Banking
C10537,26,Female,Delhi,359,Basic,iOS,UPI
C10538,27,Male,Delhi,1658,Standard,Android,Net Banking
C10539,18,Male,Lucknow,1786,Standard,Android,UPI
C10540,35,Male,Chandigarh,1449,Standard,Web,UPI
C10541,30,Male,Pune,1448,Basic,Web,Net Banking
C10542,25,Female,Lucknow,1908,Standard,iOS,UPI
C10543,29,Female,Chandigarh,2154,Basic,Android,Card
C10544,41,Male,Delhi,1835,Standard,Android,UPI
C10545,22,Female,Hyderabad,326,Premium,iOS,Wallet
C10546,23,Male,Hyderabad,1771,Basic,iOS,UPI
C10547,42,Female,Mumbai,1137,Standard,Android,Card
C10548,32,Female,Ahmedabad,1762,Basic,Android,UPI
C10549,37,Other,Hyderabad,1601,Standard,Web,UPI
C10550,35,Male,Hyderabad,1500,Premium,Android,UPI
C10551,31,Male,Delhi,1912,Basic,Web,UPI
C10552,28,Female,Delhi,358,Basic,Android,UPI
C10553,38,Other,Noida,1881,Premium,iOS,UPI
C10554,41,Male,Mumbai,783,Basic,Android,Net Banking
C10555,41,Male,Delhi,468,Basic,Android,UPI
C10556,20,Female,Bengaluru,1592,Standard,Web,Card
C10557,43,Female,Chennai,2161,Basic,iOS,Card
C10558,28,Male,Pune,220,Basic,Android,Net Banking
C10559,24,Male,Chennai,2159,Standard,Android,UPI
C10560,29,Female,Mumbai,773,Standard,Android,UPI
C10561,38,Female,Delhi,2132,Basic,iOS,UPI
C10562,36,Male,Lucknow,136,Standard,Android,UPI
C10563,29,Other,Kolkata,1361,Basic,Android,UPI
C10564,39,Male,Kolkata,1189,Standard,Android,Card
C10565,32,Male,Kolkata,1835,Premium,iOS,Card
C10566,26,Male,Jaipur,1053,Standard,Android,Net Banking
C10567,25,Male,Mumbai,194,Standard,Web,Net Banking
C10568,35,Male,Bengaluru,429,Standard,iOS,UPI
C10569,30,Female,Chennai,584,Standard,Web,Card
C10570,19,Male,Bengaluru,1920,Standard,Android,UPI
C10571,39,Male,Lucknow,229,Basic,Android,Net Banking
C10572,27,Male,Chennai,1850,Basic,Web,UPI
C10573,45,Female,Jaipur,1127,Basic,Android,Card
C10574,18,Male,Lucknow,1256,Premium,Web,Card
C10575,29,Male,Chennai,2123,Standard,Android,Card
C10576,25,Female,Noida,1694,Basic,iOS,UPI
C10577,22,Male,Pune,1438,Basic,iOS,Wallet
C10578,27,Female,Lucknow,1818,Premium,iOS,UPI
C10579,47,Female,Bengaluru,1030,Basic,iOS,Card
C10580,32,Female,Chennai,2050,Standard,Android,UPI
C10581,24,Male,Chennai,1750,Standard,Android,UPI
C10582,18,Female,Mumbai,2150,Premium,Android,UPI
C10583,18,Male,Hyderabad,1224,Basic,Web,UPI
C10584,26,Male,Noida,1424,Standard,Android,UPI
C10585,25,Male,Pune,1023,Basic,Android,UPI
C10586,29,Male,Delhi,2037,Premium,Android,Card
C10587,18,Male,Bengaluru,1395,Basic,Web,Card
C10588,30,Female,Delhi,373,Standard,Web,UPI
C10589,40,Female,Mumbai,1140,Standard,Web,Card
C10590,46,Female,Noida,318,Premium,Android,Wallet
C10591,18,Male,Hyderabad,1422,Basic,iOS,UPI
C10592,24,Female,Bengaluru,1547,Basic,Android,UPI
C10593,23,Male,Pune,1771,Standard,iOS,Net Banking
C10594,32,Male,Mumbai,362,Basic,iOS,UPI
C10595,20,Male,Bengaluru,1033,Basic,Android,Net Banking
C10596,46,Female,Ahmedabad,799,Basic,Android,Wallet
C10597,31,Female,Kolkata,930,Premium,Android,UPI
C10598,30,Female,Chandigarh,2069,Standard,Android,UPI
C10599,45,Male,Pune,1242,Standard,Android,Wallet
C10600,31,Male,Chennai,991,Premium,Android,UPI
C10601,35,Male,Ahmedabad,1993,Standard,Android,UPI
C10602,24,Male,Noida,1184,Standard,Android,UPI
C10603,19,Male,Ahmedabad,947,Basic,iOS,Card
C10604,26,Female,Indore,1202,Standard,iOS,Card
C10605,51,Female,Jaipur,1869,Standard,Web,Net Banking
C10606,37,Female,Kanpur,1012,Basic,Android,UPI
C10607,33,Female,Mumbai,1369,Premium,iOS,UPI
C10608,22,Female,Ahmedabad,417,Basic,Web,Card
C10609,39,Male,Hyderabad,56,Standard,Android,UPI
C10610,19,Female,Chennai,176,Standard,iOS,Net Banking
C10611,18,Female,Kolkata,1063,Premium,Web,UPI
C10612,26,Female,Indore,1589,Basic,iOS,UPI
C10613,49,Female,Chandigarh,486,Basic,Android,UPI
C10614,48,Female,Bengaluru,2076,Standard,Android,Card
C10615,27,Female,Ahmedabad,356,Premium,Android,Card
C10616,25,Female,Ahmedabad,1540,Standard,iOS,Net Banking
C10617,18,Other,Bengaluru,538,Basic,iOS,Card
C10618,32,Female,Mumbai,158,Premium,Android,Net Banking
C10619,32,Female,Mumbai,1575,Standard,Android,UPI
C10620,38,Male,Jaipur,1154,Basic,Android,Net Banking
C10621,39,Female,Chennai,1391,Basic,iOS,Net Banking
C10622,29,Male,Chandigarh,2072,Standard,Android,UPI
C10623,36,Female,Hyderabad,1194,Standard,Android,UPI
C10624,25,Male,Indore,1855,Basic,iOS,Wallet
C10625,36,Male,Hyderabad,1104,Standard,Android,UPI
C10626,26,Male,Jaipur,787,Premium,iOS,Card
C10627,35,Female,Mumbai,874,Standard,Android,UPI
C10628,34,Male,Pune,778,Standard,Android,UPI
C10629,32,Female,Jaipur,1953,Basic,iOS,UPI
C10630,38,Male,Noida,1139,Basic,Android,UPI
C10631,18,Female,Lucknow,2053,Premium,Android,Card
C10632,21,Male,Mumbai,575,Standard,Web,Net Banking
C10633,29,Female,Bengaluru,1688,Basic,iOS,Card
C10634,18,Male,Mumbai,280,Standard,Android,UPI
C10635,27,Female,Mumbai,655,Basic,iOS,UPI
C10636,28,Female,Kolkata,102,Basic,Android,UPI
C10637,43,Male,Ahmedabad,2013,Basic,iOS,UPI
C10638,32,Male,Jaipur,677,Premium,iOS,Card
C10639,40,Female,Kanpur,1807,Standard,Android,Card
C10640,34,Female,Ahmedabad,953,Standard,iOS,UPI
C10641,26,Male,Jaipur,299,Basic,Android,Card
C10642,32,Male,Mumbai,775,Premium,Android,UPI
C10643,38,Male,Delhi,771,Basic,Android,Wallet
C10644,42,Male,Pune,1134,Basic,Web,UPI
C10645,30,Male,Lucknow,740,Premium,iOS,Net Banking
C10646,18,Male,Mumbai,1497,Premium,Web,Card
C10647,18,Female,Chennai,1614,Basic,Android,Wallet
C10648,28,Male,Kolkata,367,Basic,Android,Card
C10649,18,Male,Mumbai,1166,Standard,iOS,Card
C10650,47,Female,Hyderabad,1285,Basic,Android,UPI
C10651,36,Male,Kanpur,609,Standard,Web,UPI
C10652,25,Female,Kolkata,1704,Standard,iOS,UPI
C10653,21,Female,Delhi,530,Standard,Web,Wallet
C10654,40,Male,Lucknow,1921,Standard,Android,Card
C10655,21,Male,Bengaluru,1022,Standard,Android,Card
C10656,22,Female,Lucknow,824,Premium,Android,UPI
C10657,24,Male,Bengaluru,1475,Standard,Web,UPI
C10658,32,Female,Pune,1374,Basic,Android,UPI
C10659,37,Male,Hyderabad,1133,Premium,iOS,UPI
C10660,42,Male,Bengaluru,1520,Standard,iOS,UPI
C10661,40,Male,Kanpur,596,Basic,Web,UPI
C10662,31,Female,Delhi,1785,Basic,Web,Card
C10663,40,Female,Mumbai,1375,Basic,iOS,UPI
C10664,25,Male,Bengaluru,492,Basic,Android,UPI
C10665,18,Female,Ahmedabad,2197,Standard,iOS,Card
C10666,25,Female,Jaipur,1907,Basic,Android,Card
C10667,24,Female,Chandigarh,413,Basic,iOS,UPI
C10668,25,Male,Bengaluru,1732,Premium,Android,Wallet
C10669,22,Female,Hyderabad,1176,Basic,iOS,UPI
C10670,27,Male,Mumbai,1699,Standard,Android,Card
C10671,37,Female,Pune,845,Premium,iOS,Card
C10672,46,Male,Chandigarh,560,Basic,Android,UPI
C10673,18,Male,Kolkata,503,Basic,iOS,UPI
C10674,19,Female,Pune,173,Basic,Android,UPI
C10675,24,Male,Hyderabad,1929,Standard,Android,UPI
C10676,38,Male,Noida,708,Basic,Web,UPI
C10677,29,Female,Chennai,2108,Premium,iOS,Card
C10678,24,Male,Mumbai,520,Standard,Android,UPI
C10679,37,Male,Bengaluru,789,Standard,iOS,UPI
C10680,40,Male,Mumbai,1937,Premium,iOS,UPI
C10681,31,Male,Delhi,783,Basic,iOS,Card
C10682,24,Male,Mumbai,1675,Standard,Android,UPI
C10683,33,Male,Hyderabad,229,Standard,iOS,Card
C10684,29,Female,Kolkata,2100,Standard,Android,UPI
C10685,29,Male,Bengaluru,1370,Standard,iOS,UPI
C10686,26,Male,Hyderabad,1658,Basic,Android,Net Banking
C10687,39,Female,Indore,87,Standard,iOS,Card
C10688,33,Male,Ahmedabad,2123,Standard,Android,Card
C10689,40,Male,Chennai,1106,Standard,Android,Wallet
C10690,43,Male,Bengaluru,489,Premium,Web,Net Banking
C10691,35,Male,Kanpur,361,Standard,Web,Net Banking
C10692,26,Male,Delhi,219,Premium,Web,UPI
C10693,40,Male,Bengaluru,1488,Basic,iOS,UPI
C10694,35,Male,Noida,491,Basic,Android,Wallet
C10695,54,Male,Chennai,2045,Basic,iOS,Card
C10696,34,Female,Ahmedabad,524,Basic,Android,UPI
C10697,37,Female,Pune,222,Standard,Android,UPI
C10698,34,Other,Kolkata,1880,Basic,Android,Card
C10699,30,Male,Bengaluru,1717,Standard,Android,Card
C10700,29,Male,Delhi,1155,Premium,Android,UPI
C10701,34,Female,Bengaluru,1832,Standard,Android,UPI
C10702,36,Female,Delhi,1605,Standard,iOS,UPI
C10703,41,Male,Kanpur,412,Premium,Web,Net Banking
C10704,34,Female,Bengaluru,932,Standard,Android,UPI
C10705,27,Female,Pune,2032,Standard,Android,Net Banking
C10706,28,Female,Jaipur,1501,Basic,Android,Card
C10707,19,Male,Jaipur,1377,Standard,iOS,Wallet
C10708,46,Male,Hyderabad,414,Basic,Android,Net Banking
C10709,26,Female,Chennai,1190,Basic,iOS,UPI
C10710,40,Male,Chandigarh,389,Basic,Android,Card
C10711,33,Female,Kolkata,1486,Standard,iOS,Card
C10712,34,Male,Lucknow,512,Basic,iOS,UPI
C10713,30,Male,Noida,655,Standard,Android,UPI
C10714,24,Male,Jaipur,1274,Standard,Web,Card
C10715,22,Female,Delhi,85,Basic,Android,Net Banking
C10716,47,Female,Pune,1548,Basic,Android,UPI
C10717,32,Female,Mumbai,989,Premium,iOS,UPI
C10718,41,Male,Kolkata,1141,Premium,Android,Net Banking
C10719,43,Female,Gurugram,1643,Premium,Web,UPI
C10720,27,Male,Chennai,1701,Standard,Android,Wallet
C10721,35,Female,Hyderabad,2023,Basic,Web,UPI
C10722,31,Other,Mumbai,420,Basic,iOS,UPI
C10723,21,Male,Indore,963,Standard,iOS,UPI
C10724,29,Female,Mumbai,236,Premium,Android,UPI
C10725,36,Male,Mumbai,602,Basic,Android,UPI
C10726,27,Male,Delhi,1227,Basic,Web,Card
C10727,28,Male,Mumbai,314,Standard,iOS,UPI
C10728,29,Other,Hyderabad,997,Standard,Web,Wallet
C10729,50,Male,Chennai,2060,Basic,Android,UPI
C10730,18,Male,Bengaluru,183,Premium,iOS,UPI
C10731,36,Male,Mumbai,531,Standard,Web,Card
C10732,29,Female,Mumbai,643,Premium,iOS,UPI
C10733,25,Male,Hyderabad,2007,Basic,Android,Card
C10734,28,Male,Mumbai,1623,Standard,iOS,UPI
C10735,37,Female,Kolkata,428,Basic,Android,Net Banking
C10736,38,Male,Delhi,1550,Basic,Android,UPI
C10737,33,Female,Bengaluru,69,Basic,Android,UPI
C10738,41,Female,Hyderabad,1761,Basic,Web,Card
C10739,42,Male,Hyderabad,516,Basic,Web,UPI
C10740,38,Female,Mumbai,1574,Standard,Web,Wallet
C10741,26,Male,Mumbai,1099,Basic,Android,UPI
C10742,35,Female,Kanpur,1621,Basic,iOS,UPI
C10743,35,Male,Mumbai,786,Standard,Android,UPI
C10744,24,Male,Chennai,1182,Basic,Android,UPI
C10745,18,Male,Chennai,1999,Basic,iOS,Card
C10746,18,Male,Bengaluru,1771,Premium,Android,UPI
C10747,32,Female,Hyderabad,1212,Standard,Android,Card
C10748,34,Female,Jaipur,2032,Standard,iOS,UPI
C10749,20,Male,Lucknow,285,Basic,iOS,Net Banking
C10750,40,Male,Bengaluru,1549,Standard,Android,UPI
C10751,32,Male,Bengaluru,1386,Basic,iOS,UPI
C10752,43,Male,Delhi,586,Basic,Web,UPI
C10753,34,Female,Chennai,874,Standard,Android,UPI
C10754,21,Female,Kolkata,910,Premium,iOS,UPI
C10755,35,Male,Delhi,1503,Standard,iOS,Net Banking
C10756,37,Male,Bengaluru,1385,Basic,Android,UPI
C10757,26,Male,Noida,1736,Standard,Android,UPI
C10758,18,Male,Mumbai,1456,Standard,Android,Card
C10759,32,Male,Hyderabad,2168,Standard,iOS,UPI
C10760,22,Male,Ahmedabad,1830,Standard,Android,UPI
C10761,41,Female,Delhi,1281,Standard,Android,Card
C10762,27,Male,Mumbai,70,Basic,Android,UPI
C10763,47,Female,Mumbai,825,Standard,Web,Card
C10764,18,Female,Noida,307,Basic,Android,Card
C10765,32,Male,Mumbai,970,Standard,Android,UPI
C10766,44,Female,Delhi,2185,Standard,Web,Card
C10767,23,Female,Mumbai,903,Standard,Android,UPI
C10768,30,Male,Mumbai,1803,Basic,iOS,Net Banking
C10769,27,Other,Pune,1007,Standard,Android,UPI
C10770,25,Female,Delhi,1281,Standard,Android,UPI
C10771,33,Male,Pune,95,Basic,Android,UPI
C10772,19,Male,Pune,1522,Basic,Web,UPI
C10773,30,Female,Lucknow,566,Basic,iOS,UPI
C10774,36,Male,Mumbai,1028,Basic,Android,UPI
C10775,29,Male,Lucknow,2173,Standard,iOS,Net Banking
C10776,22,Male,Pune,514,Basic,iOS,UPI
C10777,40,Male,Delhi,2043,Basic,Android,UPI
C10778,38,Other,Jaipur,1828,Basic,Android,UPI
C10779,22,Male,Lucknow,134,Basic,Android,Card
C10780,19,Female,Delhi,831,Basic,Android,Card
C10781,22,Male,Noida,2155,Premium,iOS,Net Banking
C10782,36,Male,Hyderabad,1015,Standard,iOS,Card
C10783,33,Female,Pune,1748,Standard,Web,Card
C10784,38,Male,Chandigarh,2023,Basic,iOS,UPI
C10785,28,Male,Bengaluru,35,Premium,iOS,Net Banking
C10786,23,Female,Lucknow,1617,Standard,iOS,UPI
C10787,39,Female,Bengaluru,2012,Basic,Web,Card
C10788,26,Male,Jaipur,1283,Standard,iOS,Net Banking
C10789,33,Female,Pune,2114,Basic,iOS,UPI
C10790,18,Male,Delhi,1547,Premium,iOS,UPI
C10791,26,Female,Hyderabad,1394,Basic,Android,UPI
C10792,40,Male,Bengaluru,298,Standard,iOS,Net Banking
C10793,25,Male,Mumbai,1740,Premium,iOS,UPI
C10794,38,Female,Mumbai,1886,Standard,Android,UPI
C10795,18,Male,Bengaluru,751,Premium,Android,UPI
C10796,26,Female,Mumbai,372,Basic,Android,Card
C10797,29,Female,Delhi,1271,Standard,Android,Card
C10798,47,Male,Ahmedabad,2066,Basic,Android,Card
C10799,20,Female,Ahmedabad,1617,Basic,Android,Wallet
C10800,37,Male,Ahmedabad,1788,Standard,iOS,UPI
C10801,41,Male,Bengaluru,1247,Standard,iOS,UPI
C10802,25,Female,Kanpur,936,Standard,Android,Card
C10803,28,Female,Pune,690,Basic,Android,UPI
C10804,32,Male,Mumbai,1782,Basic,Android,Card
C10805,18,Female,Delhi,1438,Basic,Android,Wallet
C10806,27,Male,Kolkata,1652,Standard,iOS,UPI
C10807,42,Female,Delhi,1849,Basic,iOS,UPI
C10808,36,Male,Chennai,2155,Standard,Android,Wallet
C10809,30,Female,Chandigarh,1844,Premium,Android,UPI
C10810,32,Male,Mumbai,998,Premium,Web,UPI
C10811,36,Male,Mumbai,316,Standard,Web,UPI
C10812,38,Female,Chandigarh,1243,Basic,iOS,UPI
C10813,26,Male,Pune,996,Standard,Android,UPI
C10814,45,Female,Mumbai,2059,Standard,Android,UPI
C10815,43,Female,Kanpur,114,Basic,Android,UPI
C10816,37,Female,Kanpur,1887,Premium,Android,UPI
C10817,23,Male,Chennai,1403,Basic,iOS,Card
C10818,22,Male,Pune,182,Basic,Android,UPI
C10819,28,Female,Bengaluru,555,Standard,Web,Net Banking
C10820,32,Male,Mumbai,165,Premium,iOS,Net Banking
C10821,18,Male,Pune,2048,Standard,Web,UPI
C10822,35,Female,Bengaluru,1429,Basic,Web,UPI
C10823,43,Female,Kolkata,1371,Standard,Android,Card
C10824,36,Female,Lucknow,1158,Premium,iOS,UPI
C10825,25,Female,Mumbai,899,Standard,Web,UPI
C10826,24,Male,Pune,401,Basic,Android,UPI
C10827,34,Male,Delhi,1617,Standard,Android,UPI
C10828,30,Female,Kanpur,316,Standard,Android,UPI
C10829,35,Male,Delhi,480,Basic,Android,Net Banking
C10830,36,Female,Pune,2149,Standard,iOS,Card
C10831,41,Male,Chennai,228,Standard,Android,UPI
C10832,21,Male,Hyderabad,2093,Standard,Android,UPI
C10833,33,Female,Kolkata,219,Basic,iOS,UPI
C10834,28,Male,Ahmedabad,1085,Basic,iOS,UPI
C10835,30,Female,Pune,1294,Standard,Android,Card
C10836,39,Other,Ahmedabad,276,Basic,iOS,UPI
C10837,40,Female,Chandigarh,1958,Basic,Web,Card
C10838,44,Male,Hyderabad,2107,Basic,Android,UPI
C10839,35,Male,Chennai,513,Basic,Android,UPI
C10840,30,Male,Mumbai,511,Standard,Android,Card
C10841,29,Male,Jaipur,1679,Premium,iOS,Card
C10842,18,Male,Chennai,836,Basic,Web,UPI
C10843,43,Female,Hyderabad,111,Basic,Android,Wallet
C10844,28,Male,Mumbai,1657,Basic,Web,Net Banking
C10845,36,Female,Kanpur,796,Standard,Android,UPI
C10846,37,Male,Hyderabad,913,Standard,Web,Card
C10847,20,Male,Kolkata,1448,Premium,Android,Card
C10848,23,Female,Delhi,1282,Standard,Android,UPI
C10849,45,Female,Indore,1822,Basic,Web,UPI
C10850,34,Female,Delhi,1761,Basic,iOS,Net Banking
C10851,26,Female,Delhi,2076,Standard,Android,UPI
C10852,30,Male,Lucknow,2022,Basic,iOS,Net Banking
C10853,41,Female,Noida,1402,Standard,Android,UPI
C10854,39,Male,Delhi,1237,Basic,Web,UPI
C10855,18,Female,Hyderabad,1034,Standard,Android,UPI
C10856,46,Male,Ahmedabad,1471,Standard,Android,UPI
C10857,40,Female,Kanpur,161,Standard,Android,Card
C10858,30,Female,Hyderabad,903,Basic,iOS,UPI
C10859,20,Male,Chennai,628,Premium,Android,Net Banking
C10860,40,Female,Ahmedabad,1237,Standard,Android,Card
C10861,35,Male,Ahmedabad,2033,Standard,iOS,UPI
C10862,18,Male,Jaipur,1073,Standard,Android,UPI
C10863,29,Female,Pune,1294,Standard,iOS,Wallet
C10864,59,Male,Mumbai,903,Standard,Android,UPI
C10865,31,Female,Noida,773,Basic,Web,UPI
C10866,24,Female,Kanpur,1507,Basic,iOS,UPI
C10867,22,Male,Jaipur,569,Premium,iOS,Wallet
C10868,47,Female,Mumbai,1937,Standard,Android,Wallet
C10869,39,Female,Delhi,276,Standard,Web,Net Banking
C10870,44,Male,Ahmedabad,512,Premium,iOS,UPI
C10871,33,Male,Mumbai,1660,Basic,Web,Net Banking
C10872,42,Male,Indore,209,Premium,Android,UPI
C10873,23,Male,Hyderabad,924,Basic,iOS,Card
C10874,32,Male,Ahmedabad,849,Basic,iOS,Wallet
C10875,34,Male,Kanpur,2062,Standard,Web,UPI
C10876,43,Female,Hyderabad,374,Standard,Android,Net Banking
C10877,34,Female,Bengaluru,1016,Standard,Android,UPI
C10878,25,Male,Pune,1027,Basic,Web,Net Banking
C10879,32,Female,Pune,1805,Standard,Android,UPI
C10880,18,Female,Hyderabad,1203,Standard,iOS,UPI
C10881,18,Male,Pune,312,Standard,Android,Card
C10882,38,Male,Gurugram,1918,Basic,Web,UPI
C10883,28,Male,Hyderabad,357,Basic,Android,UPI
C10884,29,Female,Delhi,1538,Standard,Android,UPI
C10885,38,Male,Hyderabad,622,Basic,iOS,Net Banking
C10886,44,Female,Hyderabad,294,Standard,Android,Net Banking
C10887,36,Male,Mumbai,444,Basic,Android,Card
C10888,48,Female,Delhi,2078,Standard,iOS,UPI
C10889,36,Male,Kolkata,2149,Premium,Android,UPI
C10890,34,Male,Bengaluru,1332,Standard,Android,UPI
C10891,33,Female,Gurugram,1783,Standard,iOS,UPI
C10892,19,Male,Delhi,1989,Basic,Android,Net Banking
C10893,40,Female,Mumbai,786,Standard,Web,UPI
C10894,18,Female,Ahmedabad,1673,Standard,iOS,UPI
C10895,26,Female,Kanpur,1158,Premium,Web,UPI
C10896,31,Male,Bengaluru,405,Standard,iOS,Wallet
C10897,24,Female,Delhi,1187,Basic,Web,UPI
C10898,27,Male,Delhi,129,Basic,Android,Card
C10899,48,Male,Chennai,1347,Standard,iOS,UPI
C10900,41,Male,Hyderabad,594,Standard,Web,UPI
C10901,25,Female,Bengaluru,254,Basic,iOS,Card
C10902,27,Male,Mumbai,1560,Standard,Web,UPI
C10903,20,Female,Chennai,787,Basic,Web,UPI
C10904,37,Female,Indore,1000,Basic,Android,UPI
C10905,29,Male,Kolkata,216,Premium,Android,Net Banking
C10906,18,Other,Chennai,203,Standard,Android,Card
C10907,32,Female,Mumbai,2024,Basic,Web,Net Banking
C10908,35,Female,Delhi,1331,Premium,Web,UPI
C10909,40,Female,Bengaluru,905,Premium,iOS,Card
C10910,30,Female,Jaipur,1474,Premium,Android,UPI
C10911,28,Female,Kanpur,1607,Standard,Android,UPI
C10912,49,Female,Noida,276,Premium,Android,UPI
C10913,31,Female,Chandigarh,2028,Basic,Android,UPI
C10914,37,Female,Chandigarh,1452,Premium,Web,UPI
C10915,26,Male,Gurugram,701,Basic,Android,Wallet
C10916,37,Male,Mumbai,613,Basic,iOS,Wallet
C10917,18,Male,Mumbai,220,Basic,iOS,Net Banking
C10918,27,Female,Bengaluru,586,Basic,iOS,UPI
C10919,20,Male,Chennai,759,Standard,Android,UPI
C10920,26,Female,Mumbai,492,Premium,Android,UPI
C10921,42,Male,Lucknow,1486,Basic,Android,Net Banking
C10922,25,Female,Pune,577,Standard,Android,UPI
C10923,37,Male,Chennai,1114,Standard,Android,UPI
C10924,45,Female,Delhi,1242,Basic,Android,Card
C10925,31,Male,Delhi,192,Standard,iOS,UPI
C10926,40,Female,Delhi,396,Basic,Android,Card
C10927,36,Male,Lucknow,182,Basic,iOS,Card
C10928,32,Male,Pune,1529,Standard,Android,Card
C10929,38,Female,Ahmedabad,1548,Premium,Android,Net Banking
C10930,48,Male,Bengaluru,310,Basic,Android,UPI
C10931,25,Female,Bengaluru,1628,Basic,Android,UPI
C10932,22,Male,Hyderabad,1790,Standard,Android,UPI
C10933,22,Female,Ahmedabad,267,Standard,iOS,UPI
C10934,40,Male,Jaipur,283,Premium,Android,UPI
C10935,41,Male,Delhi,1754,Standard,Android,UPI
C10936,26,Male,Gurugram,699,Standard,Android,UPI
C10937,18,Male,Mumbai,779,Standard,Android,UPI
C10938,25,Male,Kanpur,1306,Basic,iOS,Wallet
C10939,36,Male,Mumbai,178,Standard,iOS,UPI
C10940,30,Female,Bengaluru,980,Basic,iOS,Wallet
C10941,33,Male,Lucknow,754,Standard,iOS,Card
C10942,26,Female,Delhi,1815,Basic,Android,UPI
C10943,40,Female,Hyderabad,1615,Basic,Android,UPI
C10944,34,Female,Hyderabad,652,Premium,iOS,Card
C10945,36,Male,Delhi,1453,Premium,iOS,Card
